Q44,Q44A1,Q44A2,Q44A3,Q43,REQ43,Q36,Q45A1,Q45A3,Q45A5,D_SIZE,D_IND,D_INDSIZE,RIM_WT,year
1,0,0,1,1,1,2,4,3,3,2,14,142,7.85625836330239,2021
1,1,0,0,1,1,1,5,4,4,2,8,82,6.10210561288351,2021
1,0,0,1,1,1,2,4,4,4,2,14,142,7.85625836330239,2021
1,1,0,1,1,1,2,4,4,4,2,14,142,7.85625836330239,2021
2, , , ,1,1,2,4,3,3,1,7,71,22.143178906908,2021
1,0,0,1,1,1,2,5,5,5,1,13,131,7.66366611089853,2021
2, , , ,1,1,2,5,4,4,3,7,73,1.18566863884632,2021
1,0,1,1,1,1,2,3,3,3,1,14,141,24.925282487795,2021
1,1,0,0,1,1,2,5,5,5,3,7,73,1.18566863884632,2021
2, , , ,1,1,2,4,3,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,3,2,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,2,5,5,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,3,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,2,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,2,4,4,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,3,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,2,4,3,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,3,4,3,2,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,1,4,3,3,3,11,113,1.59210598375951,2021
2, , , ,1,1,3,4,4,1,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,2,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,2,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,2,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,2,1,7,71,22.143178906908,2021
1,1,0,0,1,1,1,5,5,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,3,4,3,3,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,3,1,7,71,22.143178906908,2021
2, , , ,1,1,2,4,3,4,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,4,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,5,4,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,5,4,5,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,4,3,3,1,7,71,29.7479963637237,2021
1,0,1,0,1,1,2,4,3,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,2,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,4,3,2,1,7,71,22.143178906908,2021
1,0,1,0,1,1,2,3,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,3,4,4,4,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,4,2,1,11,111,39.2592464111791,2021
2, , , ,1,1,2,4,3,2,1,7,71,29.7479963637237,2021
1,0,1,0,1,1,1,4,4,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,2,1,7,71,22.143178906908,2021
2, , , ,1,1,2,5,5,5,2,8,82,6.10210561288351,2021
1,0,1,0,1,1,1,4,4,3,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,5,5,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,2,2,11,112,5.75445181787752,2021
1,1,0,0,1,1,1,5,5,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,5,4,3,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,2,4,4,3,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,3,4,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,2,4,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,3,4,2,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,2,4,3,3,2,5,52,8.33771919279933,2021
2, , , ,1,1,2,4,4,2,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,5,4,2,2,11,112,5.75445181787752,2021
1,1,0,0,1,1,2,5,5,3,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,2,4,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,3,4,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,4,3,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,3,4,3,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,3,3,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,1,4,4,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,1,4,5,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,1,5,5,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,2,1,7,71,22.143178906908,2021
2, , , ,1,1,2,4,3,3,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,4,4,4,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,3,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,4,4,2,1,7,71,22.143178906908,2021
1,1,0,0,1,1,1,4,4,5,3,11,113,1.49567894426204,2021
2, , , ,1,1,3,3,3,2,1,7,71,22.143178906908,2021
2, , , ,1,1,2,4,3,2,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,3,3,2,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,4,3,2,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
1,1,0,1,1,1,1,5,5,5,3,8,83,2.81648489640708,2021
1,1,0,1,1,1,2,3,4,3,3,8,83,2.81648489640708,2021
2, , , ,1,1,2,4,5,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,4,3,2,7,72,5.26986129006131,2021
1,0,1,0,1,1,2,4,4,4,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,5,5,5,3,7,73,1.18566863884632,2021
2, , , ,1,1,2,5,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,2,1,7,71,22.143178906908,2021
2, , , ,1,1,2,4,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,3,1,7,71,29.7479963637237,2021
2, , , ,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,4,4,4,1,7,71,22.143178906908,2021
1,1,0,0,1,1,2,5,5,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,4,1,7,71,22.143178906908,2021
1,1,0,0,1,1,2,5,5,5,3,5,53,2.18945433477273,2021
2, , , ,1,1,2,5,5,3,1,8,81,29.5178326866313,2021
1,0,1,1,1,1,2,4,4,4,1,7,71,23.6473477708624,2021
1,1,0,0,1,1,2,4,4,4,3,5,53,2.18945433477273,2021
2, , , ,1,1,2,4,4,2,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,2,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,5,5,4,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,5,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,5,4,3,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,1,4,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,2,2,4,42,6.22756377148426,2021
1,0,1,0,1,1,1,5,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,3,4,3,2,2,4,42,6.22756377148426,2021
2, , , ,1,1,3,4,3,3,1,15,151,9.14494634516624,2021
2, , , ,1,1,1,5,5,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,5,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,3,1,13,131,5.34166139707399,2021
2, , , ,1,1,2,4,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,1,5,4,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,1,5,4,5,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,5,5,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,4,3,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,4,4,4,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,3,3,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,3,2,8,82,6.10210561288351,2021
1,0,1,0,1,1,2,4,3,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,3,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,3,3,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,1,4,4,4,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,5,4,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,3,3,2,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,3,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,1,4,4,2,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,2,4,4,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,5,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,4,3,3,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,5,5,2,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,4,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,1,3,3,4,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,2,4,4,4,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,3,1,15,151,12.2856718886729,2021
2, , , ,1,1,1,3,4,3,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,2,2,1,7,71,22.143178906908,2021
2, , , ,1,1,2,3,3,2,1,7,71,22.143178906908,2021
2, , , ,1,1,2,4,3,2,2,11,112,5.75445181787752,2021
1,1,0,1,1,1,1,4,3,4,3,11,113,1.49567894426204,2021
2, , , ,1,1,1,4,4,3,2,11,112,5.75445181787752,2021
1,1,0,1,1,1,1,5,4,4,3,7,73,1.55083464974694,2021
1,1,0,0,1,1,1,3,4,2,2,11,112,5.75445181787752,2021
1,1,0,1,1,1,1,5,3,4,3,11,113,1.49567894426204,2021
2, , , ,1,1,1,3,3,2,2,11,112,5.75445181787752,2021
1,1,0,1,1,1,1,5,5,5,3,9,93,1.62378325489448,2021
2, , , ,1,1,2,4,4,3,1,11,111,29.2229603097986,2021
1,1,0,1,1,1,1,4,4,3,3,9,93,1.62378325489448,2021
1,1,0,1,1,1,2,4,4,3,3,5,53,1.91343987562392,2021
2, , , ,1,1,2,4,4,3,2,11,112,5.75445181787752,2021
1,1,0,1,1,1,1,5,5,5,3,11,113,1.49567894426204,2021
1,1,0,0,1,1,1,5,4,4,3,5,53,1.91343987562392,2021
1,0,1,0,1,1,2,4,3,2,3,12,123,2.21254172392332,2021
1,1,0,0,1,1,2,4,4,2,3,12,123,2.21254172392332,2021
1,0,1,0,1,1,2,3,3,3,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,2,4,4,3,3,12,123,2.21254172392332,2021
2, , , ,1,1,2,4,4,3,1,11,111,29.2229603097986,2021
1,0,0,1,1,1,2,4,4,3,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,2,4,4,4,3,4,43,1.50760911021387,2021
1,0,1,0,1,1,2,4,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,1,3,3,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,1,5,4,3,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,2,4,4,4,3,11,113,1.49567894426204,2021
2, , , ,1,1,1,4,4,2,2,11,112,5.75445181787752,2021
1,1,0,0,1,1,2,4,3,3,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,5,4,4,2,11,112,5.75445181787752,2021
1,1,0,0,1,1,2,3,4,3,3,8,83,2.81648489640708,2021
1,0,1,0,1,1,1,5,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,4,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,1,5,5,5,2,11,112,5.75445181787752,2021
1,1,0,0,1,1,2,3,2,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,3,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,1,4,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,5,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,4,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,1,4,4,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,3,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,5,4,3,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,4,4,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,3,3,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,1,3,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,3,3,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,4,3,1,11,111,39.2592464111791,2021
1,1,0,0,1,1,1,4,4,4,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,3,3,2,1,11,111,29.2229603097986,2021
1,0,1,0,1,1,2,4,4,3,2,11,112,5.75445181787752,2021
1,1,0,0,1,1,1,4,3,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,2,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,2,4,4,3,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,3,4,1,11,111,29.2229603097986,2021
1,0,0,1,1,1,1,5,5,4,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,3,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,4,4,5,2,8,82,6.10210561288351,2021
1,0,1,0,1,1,2,4,4,3,1,8,81,29.5178326866313,2021
1,1,0,0,1,1,1,5,4,4,2,8,82,6.10210561288351,2021
1,0,0,1,1,1,2,4,4,3,3,2,23,1.64424754320039,2021
1,1,0,0,1,1,2,4,3,3,3,4,43,1.03179174169036,2021
1,0,1,0,1,1,2,5,3,3,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,2,4,3,2,3,12,123,1.11963315550271,2021
2, , , ,1,1,2,4,3,2,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,1,5,4,4,3,9,93,1.62378325489448,2021
1,1,0,1,1,1,1,5,5,5,3,9,93,1.62378325489448,2021
2, , , ,1,1,2,4,3,2,3,4,43,1.50760911021387,2021
1,0,0,1,1,1,2,4,3,2,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,2,4,3,4,3,2,23,1.62684320450983,2021
2, , , ,1,1,2,4,3,3,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,2,5,3,4,3,2,23,1.62684320450983,2021
1,0,1,0,1,1,2,4,4,3,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,2,3,4,3,3,14,143,2.2699290872478,2021
1,0,1,1,1,1,2,5,4,3,3,2,23,1.7514142605158,2021
1,1,0,0,1,1,2,4,3,3,3,14,143,2.2699290872478,2021
1,1,0,0,1,1,2,4,3,2,3,14,143,2.2699290872478,2021
2, , , ,1,1,2,4,3,4,3,2,23,1.62684320450983,2021
1,1,0,0,1,1,1,5,4,4,3,2,23,1.69467341629548,2021
1,1,0,0,1,1,2,4,4,4,3,2,23,1.62684320450983,2021
1,1,0,0,1,1,2,4,3,2,3,2,23,1.69467341629548,2021
1,0,0,1,1,1,2,4,4,2,3,11,113,1.59210598375951,2021
2, , , ,1,1,2,4,3,3,3,2,23,1.54472918108665,2021
2, , , ,1,1,2,5,3,3,3,11,113,1.59210598375951,2021
1,1,0,0,1,1,1,4,4,5,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,1,5,4,5,3,11,113,1.49567894426204,2021
1,1,0,0,1,1,1,5,4,5,3,11,113,1.49567894426204,2021
2, , , ,1,1,2,3,3,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,3,3,2,23,1.7514142605158,2021
1,1,0,0,1,1,1,5,4,4,3,11,113,1.59210598375951,2021
1,1,0,1,1,1,1,5,5,4,3,11,113,1.59210598375951,2021
1,1,0,0,1,1,2,5,4,3,3,2,23,1.7514142605158,2021
1,1,0,0,1,1,1,5,4,4,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,4,4,4,3,11,113,1.59210598375951,2021
1,1,0,0,1,1,2,4,4,4,3,8,83,2.81648489640708,2021
2, , , ,1,1,2,4,3,3,1,7,71,29.7479963637237,2021
1,0,1,0,1,1,2,5,4,4,3,3,33,1.01027665540496,2021
2, , , ,1,1,3,4,3,3,1,7,71,29.7479963637237,2021
2, , , ,1,1,3,4,3,4,1,7,71,29.7479963637237,2021
1,1,0,0,1,1,1,3,4,5,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,4,4,4,3,4,43,1.03179174169036,2021
1,1,0,0,1,1,1,4,4,3,3,3,33,1.01027665540496,2021
2, , , ,1,1,2,4,4,2,3,4,43,1.50760911021387,2021
1,1,0,1,1,1,1,5,4,4,3,11,113,1.49567894426204,2021
2, , , ,1,1,2,4,3,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,3,4,2,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,1,5,5,5,3,9,93,1.62378325489448,2021
2, , , ,1,1,2,5,3,2,3,12,123,2.16296086133611,2021
2, , , ,1,1,2,4,4,4,3,4,43,1.50760911021387,2021
2, , , ,1,1,3,3,3,3,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,4,4,3,3,12,123,1.11963315550271,2021
1,1,0,0,3,2,2,4,5,4,3,11,113,1.45529752930699,2021
1,1,0,0,1,1,2,5,4,4,3,10,103,1.20073733858094,2021
2, , , ,1,1,2,4,3,3,3,12,123,1.07481923836108,2021
2, , , ,1,1,2,4,3,2,3,12,123,1.11963315550271,2021
1,0,0,1,1,1,2,4,4,2,3,5,53,2.18945433477273,2021
1,1,0,0,1,1,2,4,3,3,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,1,4,3,4,3,2,23,1.54472918108665,2021
1,1,0,0,1,1,2,5,4,3,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,2,4,4,4,3,9,93,1.79434989667621,2021
1,1,0,0,1,1,2,5,5,5,2,8,82,6.10210561288351,2021
1,0,1,0,1,1,2,4,3,2,3,2,23,1.7514142605158,2021
1,1,0,0,1,1,2,4,3,2,3,12,123,2.21254172392332,2021
1,0,1,0,1,1,3,4,4,5,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,4,4,3,3,2,23,1.62684320450983,2021
1,1,0,0,1,1,2,3,3,3,3,12,123,2.21254172392332,2021
2, , , ,1,1,2,4,4,3,3,12,123,2.21254172392332,2021
1,1,0,0,1,1,1,4,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,3,4,3,3,3,12,123,2.21254172392332,2021
2, , , ,1,1,2,5,4,5,3,12,123,2.21254172392332,2021
2, , , ,1,1,1,4,3,4,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,5,5,5,3,12,123,2.21254172392332,2021
1,0,1,0,1,1,1,4,4,3,3,13,133,1.00000000566147,2021
1,0,1,0,1,1,2,4,4,4,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,1,3,5,4,3,13,133,1.31466935351248,2021
1,1,0,0,1,1,1,5,5,5,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,4,3,3,3,2,23,1.7514142605158,2021
2, , , ,1,1,2,4,4,3,3,16,163,1.15730155617934,2021
1,1,0,0,1,1,2,5,5,5,2,11,112,7.73075141889585,2021
1,1,0,0,1,1,1,4,5,3,3,9,93,1.84413929457805,2021
1,1,0,0,1,1,2,4,4,4,3,5,53,2.18945433477273,2021
1,1,0,0,1,1,2,5,3,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,4,1,10,101,12.9014004205129,2021
1,1,0,0,1,1,2,4,3,3,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,1,5,5,4,3,9,93,1.62378325489448,2021
1,1,0,0,1,1,2,4,3,3,3,2,23,1.54472918108665,2021
2, , , ,1,1,2,4,3,3,2,16,162,1.75682909183827,2021
1,0,1,0,1,1,2,4,3,4,2,16,162,1.85727061451699,2021
1,1,0,0,1,1,1,5,4,5,3,12,123,1.11963315550271,2021
1,1,0,0,1,1,1,5,4,4,3,9,93,1.62378325489448,2021
1,1,0,1,1,1,1,5,5,4,3,9,93,1.62378325489448,2021
1,1,0,0,1,1,2,4,3,4,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,1,5,4,4,3,9,93,1.62378325489448,2021
1,1,0,0,1,1,1,4,4,4,3,9,93,1.62378325489448,2021
2, , , ,1,1,1,5,5,4,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,1,5,4,4,3,9,93,1.62378325489448,2021
1,1,0,0,1,1,1,5,5,5,3,9,93,1.62378325489448,2021
2, , , ,1,1,2,3,3,2,2,13,132,2.67198994593209,2021
1,0,0,1,1,1,1,4,4,4,3,11,113,1.49567894426204,2021
1,1,1,0,1,1,2,4,3,3,3,4,43,1.55808669064042,2021
1,1,0,0,1,1,2,3,2,1,3,11,113,1.49567894426204,2021
1,1,0,0,1,1,2,4,3,4,3,4,43,1.00867031351107,2021
1,0,1,1,1,1,1,5,5,5,3,11,113,1.59210598375951,2021
2, , , , , ,3,3,3,3,3,4,43,1.44726624754047,2021
2, , , ,1,1,2,5,4,4,2,8,82,6.10210561288351,2021
2, , , ,1,1,3,3,3,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,3,2,2,3,4,43,1.47382508737692,2021
1,0,1,0,1,1,3,3,3,2,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,2,3,4,5,2,8,82,6.10210561288351,2021
1,1,0,0,1,1,2,5,5,5,2,11,112,5.75445181787752,2021
1,1,0,0,1,1,2,4,4,4,3,4,43,1.55808669064042,2021
1,1,0,0,1,1,2,5,5,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,3,3,4,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,3,4,3,2,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,1,5,5,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,4,3,4,3,4,43,1.47382508737692,2021
2, , , ,1,1,2,5,5,5,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,3,3,3,3,4,43,1.55808669064042,2021
2, , , ,1,1,2,3,3,3,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,1,4,4,3,2,8,82,6.10210561288351,2021
2, , , ,1,1,2,5,4,3,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,4,3,3,3,4,43,1.47382508737692,2021
2, , , ,1,1,3,4,3,2,3,4,43,1.50760911021387,2021
1,1,0,1,1,1,1,5,4,4,3,11,113,1.49567894426204,2021
2, , , ,1,1,2,4,3,3,3,11,113,1.6454126779804,2021
2, , , ,1,1,2,5,5,5,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,4,3,2,3,11,113,1.52838108843444,2021
1,1,0,1,1,1,2,5,5,3,3,11,113,1.49567894426204,2021
2, , , ,1,1,3,3,3,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,5,3,2,3,4,43,1.50760911021387,2021
1,1,0,0,1,1,2,4,3,4,2,5,52,6.41405054866353,2021
2, , , ,1,1,2,2,2,2,1,11,111,39.2592464111791,2021
1,1,0,1,1,1,1,4,4,2,3,11,113,1.49567894426204,2021
2, , , ,1,1,2,5,3,2,2,5,52,6.41405054866353,2021
2, , , ,1,1,2,4,2,2,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,4,4,2,11,112,5.75445181787752,2021
1,1,0,1,1,1,1,5,4,4,3,11,113,1.49567894426204,2021
2, , , ,1,1,2,5,3,3,2,5,52,5.95784491637218,2021
2, , , ,1,1,3,4,3,3,1,11,111,29.2229603097986,2021
1,0,0,1,1,1,2,3,3,3,2,15,152,2.21699986438583,2021
2, , , ,1,1,2,5,5,3,1,11,111,39.2592464111791,2021
2, , , ,1,1,2,4,3,3,3,11,113,1.49567894426204,2021
2, , , ,1,1,2,5,3,3,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,4,3,3,2,15,152,2.33485015233424,2021
2, , , ,1,1,2,5,5,5,3,4,43,1.50760911021387,2021
2, , , ,1,1,1,5,4,5,1,8,81,29.5178326866313,2021
2, , , ,1,1,3,5,4,3,1,11,111,39.2592464111791,2021
2, , , ,1,1,2,4,3,2,2,15,152,2.33485015233424,2021
2, , , ,1,1,2,2,2,2,2,11,112,5.75445181787752,2021
2, , , ,1,1,2,5,4,5,1,8,81,29.5178326866313,2021
2, , , ,1,1,3,4,3,3,1,11,111,29.2229603097986,2021
2, , , ,1,1,2,4,3,3,2,15,152,2.51363489832924,2021
2, , , ,1,1,3,5,4,3,1,11,111,39.2592464111791,2021
2, , , ,1,1,2,5,5,3,1,11,111,39.2592464111791,2021
2, , , ,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
1,0,1,0,1,1,1,4,3,3,2,11,112,5.75445181787752,2021
1,0,1,0,1,1,2,5,5,5,2,8,82,6.10210561288351,2021
2, , , ,1,1,3,4,5,3,1,11,111,29.2229603097986,2021
1,1,0,0,1,1,2,4,3,4,3,2,23,1.62684320450983,2021
2, , , ,1,1,2,5,3,3,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,4,3,3,1,15,151,9.45113629951659,2021
2, , , ,1,1,2,5,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,5,3,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,4,3,3,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,4,3,2,1,13,131,5.52051023856442,2021
1,0,1,0,1,1,2,4,4,5,1,8,81,29.5178326866313,2021
2, , , ,1,1,3,3,3,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,3,3,3,1,5,51,46.5434355011417,2021
2, , , ,1,1,3,4,3,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,5,4,4,1,8,81,29.5178326866313,2021
2, , , ,1,1,2,5,4,5,3,4,43,1.50760911021387,2021
2, , , ,1,1,2,4,3,3,1,13,131,6.8889619572656,2021
2, , , ,1,1,2,5,3,2,3,4,43,1.50760911021387,2021
2, , , ,1,1,3,4,3,3,1,13,131,5.22196007038168,2021
2, , , ,1,1,2,5,4,5,1,8,81,29.5178326866313,2021
